ID,LUCODES_IDENTIFIER,CODE_TYPE,CODE_NAME,ABBREVIATION,DESCRIPTION,SORT_ORDER,R_SEG,CY
265,1536339.0,RESOURCE_TYPE,"Airtanker, Type 3",AT3,"Airtanker, Type 3",1050.0,,2015.0
266,1536340.0,RESOURCE_TYPE,Single Engine Airtanker,SEAT,Single Engine Airtanker,1020.0,,2015.0
267,1536341.0,RESOURCE_TYPE,"Boat, Fire",FB,"Boat, Fire",201.0,,2015.0
268,1536342.0,RESOURCE_TYPE,"Boat, Transportation",TB,"Boat, Transportation",202.0,,2015.0
269,1536343.0,RESOURCE_TYPE,"Canine, Narcotics",K9N,"Canine, Narcotics",1080.0,,2015.0
270,1536344.0,RESOURCE_TYPE,"Canine, Police",K9PU,"Canine, Police",1090.0,,2015.0
271,1536345.0,RESOURCE_TYPE,Canine Search Team,K9SAR,Canine Search Team,1100.0,,2015.0
272,1536346.0,RESOURCE_TYPE,Crash Rescue (Aircraft),CFR,Crash Rescue (Aircraft),1120.0,,2015.0
273,1536347.0,RESOURCE_TYPE,"Fixed Wing, Air Tactical",FWAT,"Fixed Wing, Air Tactical",162.0,,2015.0
274,1536348.0,RESOURCE_TYPE,"Fixed Wing, ASM",ASM,"Fixed Wing, ASM",161.0,,2015.0
275,1536349.0,RESOURCE_TYPE,"Fixed Wing, LEAD",LEAD,"Fixed Wing, LEAD",163.0,,2015.0
276,1536350.0,RESOURCE_TYPE,Illumination Unit (Lighting),ILAU,Illumination Unit (Lighting),1140.0,,2015.0
277,1536351.0,RESOURCE_TYPE,Mass Casualty Incident Trailer,MCIT,Mass Casualty Incident Trailer,1150.0,,2015.0
278,1536352.0,RESOURCE_TYPE,Masticator,MAST,Masticator,1160.0,,2015.0
279,1536353.0,RESOURCE_TYPE,Mobile Kitchen Unit,MKU,Mobile Kitchen Unit,181.0,,2015.0
280,1536354.0,RESOURCE_TYPE,Skidgine,SKID,Skidgine,1230.0,,2015.0
281,1536355.0,RESOURCE_TYPE,"Tender, Potable Water",WTDP,"Tender, Potable Water",261.0,,2015.0
282,1536356.0,RESOURCE_TYPE,"Tender, Water (Support)",WTDS,"Tender, Water (Support)",262.0,,2015.0
283,1536357.0,RESOURCE_TYPE,"Transportation, Bus, Coach",BUS,"Transportation, Bus, Coach",1260.0,,2015.0
284,1536358.0,RESOURCE_TYPE,"Truck, Hazmat",HAZTR,"Truck, Hazmat",1270.0,,2015.0
285,1536359.0,RESOURCE_TYPE,Water Purification Plant,WPP,Water Purification Plant,1290.0,,2015.0
286,1536360.0,RESOURCE_TYPE,Water Rescue Team,WRT,Water Rescue Team,1245.0,,2015.0
287,1536361.0,SIT209_REPORT_RESOURCE_GROUP,CREWS,,CREWS,10.0,,2015.0
288,1536362.0,SIT209_REPORT_RESOURCE_GROUP,HELICOPTERS,,HELICOPTERS,20.0,,2015.0
289,1536363.0,SIT209_REPORT_RESOURCE_GROUP,AIRCRAFT,,AIRCRAFT,25.0,,2015.0
290,1536364.0,SIT209_REPORT_RESOURCE_GROUP,ENGINES,,ENGINES,30.0,,2015.0
291,1536365.0,SIT209_REPORT_RESOURCE_GROUP,EQUIPMENT,,EQUIPMENT,35.0,,2015.0
292,1536366.0,SIT209_REPORT_RESOURCE_GROUP,OVERHEAD,,OVERHEAD,40.0,,2015.0
293,1536367.0,GENERAL_FIRE_BEHAVIOR,Extreme,EXT,Extreme,10.0,,2015.0
294,1536368.0,GENERAL_FIRE_BEHAVIOR,Active,ACT,Active,20.0,,2015.0
295,1536369.0,GENERAL_FIRE_BEHAVIOR,Moderate,MOD,Moderate,30.0,,2015.0
296,1536370.0,GENERAL_FIRE_BEHAVIOR,Minimal,MIN,Minimal,40.0,,2015.0
297,1536371.0,FIRE_BEHAVIOR_CHARACTERISTIC,Crowning,,Crowning,10.0,,2015.0
298,1536372.0,FIRE_BEHAVIOR_CHARACTERISTIC,Short Crown Runs,,Short Crown Runs,20.0,,2015.0
299,1536373.0,FIRE_BEHAVIOR_CHARACTERISTIC,Uphill Runs,,Uphill Runs,30.0,,2015.0
300,1536374.0,FIRE_BEHAVIOR_CHARACTERISTIC,Wind Driven Runs,,Wind Driven Runs,40.0,,2015.0
301,1536375.0,FIRE_BEHAVIOR_CHARACTERISTIC,Running,,Running,50.0,,2015.0
302,1536376.0,FIRE_BEHAVIOR_CHARACTERISTIC,Flanking,,Flanking,60.0,,2015.0
303,1536377.0,FIRE_BEHAVIOR_CHARACTERISTIC,Backing,,Backing,70.0,,2015.0
304,1536378.0,FIRE_BEHAVIOR_CHARACTERISTIC,Creeping,,Creeping,80.0,,2015.0
305,1536379.0,FIRE_BEHAVIOR_CHARACTERISTIC,Torching,,Torching,90.0,,2015.0
306,1536380.0,FIRE_BEHAVIOR_CHARACTERISTIC,Group Torching,,Group Torching,100.0,,2015.0
307,1536381.0,FIRE_BEHAVIOR_CHARACTERISTIC,Single Tree Torching,,Single Tree Torching,110.0,,2015.0
308,1536382.0,FIRE_BEHAVIOR_CHARACTERISTIC,Isolated Torching,,Isolated Torching,120.0,,2015.0
309,1536383.0,FIRE_BEHAVIOR_CHARACTERISTIC,Spotting,,Spotting,130.0,,2015.0
310,1536384.0,FIRE_BEHAVIOR_CHARACTERISTIC,Long-range Spotting,,Long-range Spotting,140.0,,2015.0
311,1536385.0,FIRE_BEHAVIOR_CHARACTERISTIC,Short-range Spotting,,Short-range Spotting,150.0,,2015.0
312,1536386.0,FIRE_BEHAVIOR_CHARACTERISTIC,Smoldering,,Smoldering,160.0,,2015.0
313,1536387.0,IRWIN_RESOURCE_TYPE,Mobile Kitchen Unit,,Mobile Kitchen Unit,62.0,,2015.0
314,1536388.0,IRWIN_RESOURCE_TYPE,Mountain SAR Team,,Mountain SAR Team,63.0,,2015.0
315,1536389.0,IRWIN_RESOURCE_TYPE,"Quint, Combination",,"Quint, Combination",64.0,,2015.0
316,1536390.0,IRWIN_RESOURCE_TYPE,Rescue Unit,,Rescue Unit,65.0,,2015.0
317,1536391.0,IRWIN_RESOURCE_TYPE,Rescue/Medical Unit,,Rescue/Medical Unit,66.0,,2015.0
318,1536392.0,IRWIN_RESOURCE_TYPE,Salvage Unit,,Salvage Unit,67.0,,2015.0
319,1536393.0,IRWIN_RESOURCE_TYPE,"Shower, Mobile",,"Shower, Mobile",68.0,,2015.0
320,1536394.0,IRWIN_RESOURCE_TYPE,Technical Rescue Team,,Technical Rescue Team,69.0,,2015.0
321,1536395.0,IRWIN_RESOURCE_TYPE,"Tender, Potable Water",,"Tender, Potable Water",70.0,,2015.0
322,1536396.0,IRWIN_RESOURCE_TYPE,"Transportation, Bus, Coach",,"Transportation, Bus, Coach",71.0,,2015.0
323,1536397.0,IRWIN_RESOURCE_TYPE,"Truck, Hazmat",,"Truck, Hazmat",72.0,,2015.0
324,1536398.0,IRWIN_RESOURCE_TYPE,Underwater Search & Recovery Team,,Underwater Search & Recovery Team,73.0,,2015.0
325,1536399.0,IRWIN_RESOURCE_TYPE,Urban SAR Team,,Urban SAR Team,74.0,,2015.0
326,1536400.0,IRWIN_RESOURCE_TYPE,Water Purification Plant,,Water Purification Plant,75.0,,2015.0
327,1536401.0,IRWIN_RESOURCE_TYPE,Water Rescue Team,,Water Rescue Team,76.0,,2015.0
328,1536402.0,RESOURCE_TYPE,Air Attack,AA,Air Attack,1005.0,,2015.0
329,1536177.0,UTM_ZONE,UTM Zone 09,09,Zone Range: 132W - 126W      Central Meridian: 129W,9.0,,2015.0
330,1536178.0,UTM_ZONE,UTM Zone 10,10,Zone Range: 126W - 120W      Central Meridian: 123W,10.0,,2015.0
331,1536179.0,INCIDENT_TYPE,Wildfire,WF,,1.0,,2015.0
332,1536180.0,INCIDENT_TYPE,Chemical Disaster,CD,,2.0,,2015.0
333,1536181.0,INCIDENT_TYPE,Dam Failure,DF,,3.0,,2015.0
334,1536182.0,INCIDENT_TYPE,Biological Outbreak,BO,,4.0,,2015.0
335,1536183.0,INCIDENT_TYPE,Earthquake,EQ,,5.0,,2015.0
336,1536184.0,INCIDENT_TYPE,Flood,FL,,6.0,,2015.0
337,1536185.0,INCIDENT_TYPE,Foreign Disaster Assistance,FDA,,7.0,,2015.0
338,1536186.0,INCIDENT_TYPE,Hazardous Materials,HAZMAT,,8.0,,2015.0
339,1536187.0,INCIDENT_TYPE,Heat Event,HEAT,,9.0,,2015.0
340,1536188.0,INCIDENT_TYPE,Hurricane,HURR,,10.0,,2015.0
341,1536189.0,INCIDENT_TYPE,Mass Earth Movement / Avalanche,MEM/A,,11.0,,2015.0
342,1536190.0,INCIDENT_TYPE,Nuclear Emergency,NE,,12.0,,2015.0
343,1536191.0,INCIDENT_TYPE,Civil Unrest / People Gathering,CU/PG,,13.0,,2015.0
344,1536192.0,INCIDENT_TYPE,Search and Rescue / Recovery,SR/R,,14.0,,2015.0
345,1536193.0,INCIDENT_TYPE,Terrorism,TR,,15.0,,2015.0
346,1536194.0,INCIDENT_TYPE,Thunderstorm,TH,,1.0,,2015.0
347,1536195.0,INCIDENT_TYPE,Tornado,TO,,16.0,,2015.0
348,1536196.0,INCIDENT_TYPE,Tsunami,TS,,17.0,,2015.0
349,1536197.0,INCIDENT_TYPE,Volcanic Eruption,VE,,18.0,,2015.0
350,1536198.0,INCIDENT_TYPE,Winter Storm,WS,,19.0,,2015.0
351,1536199.0,TT,NIMO,N,,12.0,,2015.0
352,1536200.0,INCIDENT_TYPE,Other,OT,,19.0,,2015.0
353,1536201.0,FIRE_SUPPRESSION_STRATEGY,Monitor,M,,1.0,,2015.0
354,1536202.0,FIRE_SUPPRESSION_STRATEGY,Confine,C,,2.0,,2015.0
355,1536203.0,FIRE_SUPPRESSION_STRATEGY,Point Zone Protection,PZP,,3.0,,2015.0
356,1536204.0,RESOURCE_TYPE,Aerial Apparatus,AEAP,Aerial Apparatus,1001.0,,2015.0
357,1536205.0,RESOURCE_TYPE,Rescue/Medical Unit,RMDU,Rescue/Medical Unit,222.0,,2015.0
358,1536206.0,RESOURCE_TYPE,Heavy Rescue Unit,HRU,Heavy Rescue Unit,221.0,,2015.0
359,1536207.0,FIRE_SUPPRESSION_STRATEGY,Full Suppression,FS,,7.0,,2015.0
360,1536208.0,STRUCTURE_SUMMARY_TYPE,Multiple Residences,MR,,2.0,,2015.0
361,1536209.0,STRUCTURE_SUMMARY_TYPE,Mixed Commercial / Residential,MC/R,,3.0,,2015.0
362,1536210.0,STRUCTURE_SUMMARY_TYPE,Nonresidential Commercial Property,NRC,,4.0,,2015.0
363,1536211.0,STRUCTURE_SUMMARY_TYPE,Other Minor Structures,OTH,,5.0,,2015.0
364,1536212.0,NORTH_AMERICAN_TIME_ZONE,US/Central,CST/CDT,US/Central (CST/CDT),2.0,,2015.0
365,1536213.0,NORTH_AMERICAN_TIME_ZONE,US/Mountain,MST/MDT,US/Mountain (MST/MDT),3.0,,2015.0
366,1536214.0,NORTH_AMERICAN_TIME_ZONE,US/Pacific,PST/PDT,US/Pacific (PST/PDT),4.0,,2015.0
367,1536215.0,NORTH_AMERICAN_TIME_ZONE,US/Alaska,AKST/AKDT,US/Alaska (AKST/AKDT),5.0,,2015.0
368,1536216.0,NORTH_AMERICAN_TIME_ZONE,US/Aleutian,HAST/HADT,US/Aleutian (HAST/HADT),6.0,,2015.0
369,1536217.0,NORTH_AMERICAN_TIME_ZONE,US/Hawaii,HST/HDT,US/Hawaii (HST/HDT),7.0,,2015.0
370,1536218.0,CASUALTY_ILLNESS_TYPE,Fatalities,F,,1.0,,2015.0
371,1536219.0,CASUALTY_ILLNESS_TYPE,With Injuries/Illness,II,,2.0,,2015.0
372,1536220.0,CASUALTY_ILLNESS_TYPE,Trapped/In Need of Rescue,T/INR,,3.0,,2015.0
373,1536221.0,CASUALTY_ILLNESS_TYPE,Missing,M,,4.0,,2015.0
374,1536222.0,CASUALTY_ILLNESS_TYPE,Evacuated,E,,5.0,,2015.0
375,1536223.0,WORLD_TIME_ZONE,US/Aleutian,,US/Aleutian,20.0,,2015.0
376,1536224.0,WORLD_TIME_ZONE,US/Arizona,,US/Arizona,30.0,,2015.0
377,1536225.0,CASUALTY_ILLNESS_TYPE,Sheltering in Place,SIP,,6.0,,2015.0
378,1536226.0,CASUALTY_ILLNESS_TYPE,In Temporary Shelters,ITS,,7.0,,2015.0
379,1536227.0,CASUALTY_ILLNESS_TYPE,Have Received Mass Immunizations,MI,,8.0,,2015.0
380,1536228.0,CASUALTY_ILLNESS_TYPE,Require Immunizations,RI,,9.0,,2015.0
381,1536229.0,CASUALTY_ILLNESS_TYPE,In Quarantine,IQ,,10.0,,2015.0
382,1536230.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,No Likely Threat,NLT,,1.0,,2015.0
383,1536231.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Potential Future Threat,PFT,,2.0,,2015.0
384,1536232.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Mass Notifications in Progress,MNP,,3.0,,2015.0
385,1536233.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Mass Notifications Completed,MNC,,4.0,,2015.0
386,1536234.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,No Evacuation(s) Imminent,NEI,,5.0,,2015.0
387,1536235.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Planning for Evacuation,PE,,6.0,,2015.0
388,1536236.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Planning for Shelter-in-Place,PSIP,,7.0,,2015.0
389,1536237.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Evacuation(s) in Progress,EP,,8.0,,2015.0
390,1536238.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Shelter-in-Place in Progress,SIPP,,9.0,,2015.0
391,1536239.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Repopulation in Progress,RP,,10.0,,2015.0
392,1536240.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Mass Immunization in Progress,MIP,,11.0,,2015.0
393,1536241.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Mass Immunization Complete,MIC,,12.0,,2015.0
394,1536242.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Quarantine in Progress,QP,,13.0,,2015.0
395,1536243.0,LIFE_SAFETY_HEALTH_THREAT_TYPE,Area Restriction in Effect,AR,,14.0,,2015.0
396,1536244.0,STRUCTURE_SUMMARY_TYPE,Single Residences,SR,,1.0,,2015.0
397,1536245.0,NORTH_AMERICAN_TIME_ZONE,US/Samoa,SST,US/Samoa (SST),8.0,,2015.0
398,1536246.0,NORTH_AMERICAN_TIME_ZONE,US/Arizona,MST,US/Arizona (MST),9.0,,2015.0
399,1536247.0,NORTH_AMERICAN_TIME_ZONE,America/Puerto_Rico,AST,America/Puerto_Rico (AST),10.0,,2015.0
400,1536248.0,NORTH_AMERICAN_TIME_ZONE,Canada/Newfoundland,NST/NDT,Canada/Newfoundland (NST/NDT),11.0,,2015.0
401,1536249.0,PRINCIPAL_MERIDIAN,1st Principal Meridian,01,,1.0,,2015.0
402,1536250.0,PRINCIPAL_MERIDIAN,2nd Principal Meridian,02,,2.0,,2015.0
403,1536251.0,PRINCIPAL_MERIDIAN,3rd Principal Meridian,03,,3.0,,2015.0
404,1536252.0,PRINCIPAL_MERIDIAN,4th Principal Meridian,04,,4.0,,2015.0
405,1536253.0,PRINCIPAL_MERIDIAN,5th Principal Meridian,05,,5.0,,2015.0
406,1536254.0,PRINCIPAL_MERIDIAN,6th Principal Meridian,06,,6.0,,2015.0
407,1536255.0,PRINCIPAL_MERIDIAN,Mt. Diablo,21,,21.0,,2015.0
408,1536256.0,PRINCIPAL_MERIDIAN,New Mexico,23,,23.0,,2015.0
409,1536257.0,PRINCIPAL_MERIDIAN,Ohio,35,,35.0,,2015.0
410,1536258.0,PRINCIPAL_MERIDIAN,Great Miami River,36,,36.0,,2015.0
411,1536259.0,PRINCIPAL_MERIDIAN,Muskingum River,37,,37.0,,2015.0
412,1536260.0,PRINCIPAL_MERIDIAN,Ohio River,38,,38.0,,2015.0
413,1536261.0,PRINCIPAL_MERIDIAN,1st Scioto River,39,,39.0,,2015.0
414,1536262.0,PRINCIPAL_MERIDIAN,2nd Scioto River,40,,40.0,,2015.0
415,1536263.0,PRINCIPAL_MERIDIAN,3rd Scioto River,41,,41.0,,2015.0
416,1536264.0,PRINCIPAL_MERIDIAN,Ellicotts Line,42,,42.0,,2015.0
417,1536265.0,PRINCIPAL_MERIDIAN,12 Mile Square,43,,43.0,,2015.0
418,1536266.0,WORLD_TIME_ZONE,US/Central,,US/Central,40.0,,2015.0
419,1536267.0,WORLD_TIME_ZONE,US/East-Indiana,,US/East-Indiana,50.0,,2015.0
420,1536268.0,WORLD_TIME_ZONE,US/Eastern,,US/Eastern,60.0,,2015.0
421,1536269.0,WORLD_TIME_ZONE,US/Hawaii,,US/Hawaii,70.0,,2015.0
422,1536270.0,WORLD_TIME_ZONE,US/Indiana-Starke,,US/Indiana-Starke,80.0,,2015.0
423,1536271.0,WORLD_TIME_ZONE,US/Michigan,,US/Michigan,90.0,,2015.0
424,1536272.0,WORLD_TIME_ZONE,US/Mountain,,US/Mountain,100.0,,2015.0
425,1536273.0,WORLD_TIME_ZONE,US/Pacific,,US/Pacific,110.0,,2015.0
426,1536274.0,WORLD_TIME_ZONE,US/Pacific-New,,US/Pacific-New,120.0,,2015.0
427,1536275.0,WORLD_TIME_ZONE,US/Samoa,,US/Samoa,130.0,,2015.0
428,1536276.0,WORLD_TIME_ZONE,Canada/Atlantic,,Canada/Atlantic,140.0,,2015.0
429,1536277.0,WORLD_TIME_ZONE,Canada/Central,,Canada/Central,150.0,,2015.0
430,1536278.0,WORLD_TIME_ZONE,Canada/East-Saskatchewan,,Canada/East-Saskatchewan,160.0,,2015.0
431,1536279.0,WORLD_TIME_ZONE,Canada/Eastern,,Canada/Eastern,170.0,,2015.0
432,1536280.0,WORLD_TIME_ZONE,Canada/Mountain,,Canada/Mountain,180.0,,2015.0
433,1536281.0,WORLD_TIME_ZONE,Canada/Newfoundland,,Canada/Newfoundland,190.0,,2015.0
434,1536282.0,WORLD_TIME_ZONE,Canada/Pacific,,Canada/Pacific,200.0,,2015.0
435,1536283.0,WORLD_TIME_ZONE,Canada/Saskatchewan,,Canada/Saskatchewan,210.0,,2015.0
436,1536284.0,WORLD_TIME_ZONE,Canada/Yukon,,Canada/Yukon,220.0,,2015.0
437,1536285.0,WORLD_TIME_ZONE,CST6CDT,,CST6CDT,2330.0,,2015.0
